sku,ean,regular_price,stock_quantity,stock_status,manage_stock,post_title,brand
CAT6-BLK-2M,5053118154351,1.46,713,instock,yes,"Prevo CAT6-BLK-2M Network Cable, RJ45 (M) to RJ45 (M), CAT6, 2m, Black, Oxygen Free Copper Core, Sturdy PVC Outer Sleeve & Clip Protector, Retail Box Packaging",PREVO
CAT6-BLK-3M,5053118621020,1.86,52,instock,yes,"Prevo CAT6-BLK-3M Network Cable, RJ45 (M) to RJ45 (M), CAT6, 3m, Black, Oxygen Free Copper Core, Sturdy PVC Outer Sleeve & Clip Protector, Retail Box Packaging",PREVO
CAT6-BLK-5M,5053118943429,2.73,0,outofstock,yes,"Prevo CAT6-BLK-5M Network Cable, RJ45 (M) to RJ45 (M), CAT6, 5m, Black, Oxygen Free Copper Core, Sturdy PVC Outer Sleeve & Clip Protector, Retail Box Packaging",PREVO
DP14-2M,5053118881431,3.94,426,instock,yes,"Prevo DP14-2M DisplayPort Cable, DisplayPort 1.4 (M) to DisplayPort 1.4 (M), 2m, Black & Grey, Supports Displays up to 8K@60Hz, Robust Braided Cable, Gold-Plated Connectors, Superior Design & Performance, Retail Box Packaging",PREVO
DPM-HDMIF-ADA,5053118526165,5.83,140,instock,yes,"Prevo DPM-HDMIF-ADA Display Converter Adapter, DisplayPort (M) to HDMI (F), 0.2m, Black & Silver, DisplayPort 1.4 & HDMI 2.0, Supports up to 4K@60Hz, Braided Cable, Retail Box Packaging",PREVO
HDMI-2.1-2M,5053118860696,2.97,39,instock,yes,"Prevo HDMI-2.1-2M HDMI Cable, HDMI 2.1 (M) to HDMI 2.1 (M), 2m, Black & Grey, Supports Displays up to 8K@60Hz, 99.9% Oxygen-Free Copper with Gold-Plated Connectors, Superior Design & Performance, Retail Box Packaging",PREVO
HDMI-2.1-3M,5053118999068,4.02,0,outofstock,yes,"Prevo HDMI-2.1-3M HDMI Cable, HDMI 2.1 (M) to HDMI 2.1 (M), 3m, Black & Grey, Supports Displays up to 8K@60Hz, 99.9% Oxygen-Free Copper with Gold-Plated Connectors, Superior Design & Performance, Retail Box Packaging",PREVO
HDMI-2.1-5M,5053118367430,5.4,270,instock,yes,"Prevo HDMI-2.1-5M HDMI Cable, HDMI 2.1 (M) to HDMI 2.1 (M), 5m, Black & Grey, Supports Displays up to 8K@60Hz, 99.9% Oxygen-Free Copper with Gold-Plated Connectors, Superior Design & Performance, Retail Box Packaging",PREVO
USB-LIGHTNING-2M,5053118375626,5.96,614,instock,yes,"Prevo USB-LIGHTNING-2M Lightning Cable, USB 2.0 A (M) to Apple Lightning (M), 2m, White, MFI Certified, Fast Charging up to 2.1A, Data Sync Rate up to 480Mbps, Superior Design & Performance, Retail Box Packaging",PREVO
QC70,5053118096965,5.56,0,outofstock,yes,"Prevo QC70 20W USB Type-C & USB Type-A Fast Charge Mains Charger with QC 3.0 for Laptops, Ultrabooks, Chromebooks, iPads, MacBooks, Smartphones, Tablets, Mobile Devices, Action Cameras, DSLRs",PREVO
QC72,5053118093193,14.97,0,outofstock,yes,"Prevo QC72 65W USB Type-C & USB Type-A Fast Charge Mains Charger with Qualcomm Quick Charge 3.0 and 1.5m 100W USB-C Cable for Laptops, Ultrabooks, Chromebooks, iPads, MacBooks, Smartphones, Tablets, Mobile Devices, Action Cameras, DSLRs",PREVO
TC015,5053118778700,2.26,24,instock,yes,"Prevo USB 2.0 60W C to C PVC cable, 20V/3A, 480Mbps, White, Superior Design & Performance, Retail Box Packaging",PREVO
TC016,5053118720785,3.87,657,instock,yes,"Prevo USB 3.2 100W C to C cable, 20V/5A, 10GB/20GB/s, White, Superior Design & Performance, Retail Box Packaging",PREVO
USBA-USBC-2M,5053118210385,2.78,375,instock,yes,"Prevo USBA-USBC-2M Data Cable, USB 2.0 Type-A (M) to USB 2.0 Type-C (M), 2m, Black, Fast Charging up to 2.1A / 5V, Nickel Plated Connectors, Superior Design & Performance, Retail Box Packaging",PREVO
USBA-USBB-2M,5053118271713,1.48,394,instock,yes,"Prevo USBA-USBB-2M USB Printer Cable, USB 2.0 Type-A (M) to USB 2.0 Type-B (M), 2m, Black, 480Mbps Transmission Rate, Suitable for Printers & Scanners, Retail Box Packaging",PREVO
USBC-DP-ADA,5053118949520,4.85,0,outofstock,yes,"Prevo USBC-DP-ADA Display Converter Adapter, USB Type-C (M) to DisplayPort (F), 0.2m, Black & Silver, DisplayPort 1.4, Supports up to 8K@30Hz, Braided Cable, Retail Box Packaging",PREVO
USBC-HDMI-ADA,5053118252705,7.96,462,instock,yes,"Prevo USBC-HDMI-ADA Display Converter Adapter, USB Type-C (M) to HDMI (F), 0.2m, Black & Silver, HDMI 2.0, Supports up to 4K@60Hz, Braided Cable, Retail Box Packaging",PREVO
USBM-USBF-3M-3.0,5053118826005,1.71,356,instock,yes,"Prevo USBM-USBF-3M USB 3.0 Extension Cable, USB 3.0 Type-A (M) to USB Type-A (F), 3m, Black, Up to 5Gbps Transmission Rate, Retail Box Packaging",PREVO
USBM-USBF-5M-3.0,5053118095531,2.3,928,instock,yes,"Prevo USBM-USBF-5M USB 3.0 Extension Cable 5M, 5Gbps SuperSpeed USB-A Male to Female Extender for Laptops, PC, Gaming Consoles & VR, Black, Retail Box",PREVO
12CF1-1PW128-30R,12CF1-1PW128-30R,7.43,93,instock,yes,Replacement 12VHPWR 12+4Pin PCIE 5.0 to 2x8Pin (6+2P) Power Cable 10cm Braided,TARGET
12CF1-1PW138-30R,12CF1-1PW138-30R,8.12,77,instock,yes,Replacement 12VHPWR 12+4Pin PCIE 5.0 to 3x8Pin (6+2P) Power Cable 10cm Braided,TARGET
12CF1-1PW148-30R,12CF1-1PW148-30R,8.34,12,instock,yes,Replacement 12VHPWR 12+4Pin PCIE 5.0 to 4x8Pin (6+2P) Power Cable 10cm Braided,TARGET
2TT-102,5053118262070,0.64,8,instock,yes,3.5mm (M) Stereo Plug to 3.5mm (F) Stereo Socket 2m Black OEM Cable,TARGET
2TR-302,5053118009552,0.67,11,instock,yes,3.5mm (M) Stereo Jack to 2 x RCA Plug (M + M) 2m Black OEM Cable,TARGET
2TT-01,5053118015058,0.49,19,instock,yes,3.5mm (M) Stereo Plug to 3.5mm (M) Stereo Plug 1m Black OEM Cable,TARGET
4OPT-101,5055781201592,1.8,11,instock,yes,TOSLINK Digital Optical (M) to Digital Optical (M) 1m Black OEM Cable,TARGET
USB3C-921H,5055781245343,3.64,5,instock,yes,USB 3.1 Type C (M) to Type C (M) Cable 0.5m Black OEM Data Cable,TARGET
99CDL2-023,5056162954264,0.94,10,instock,yes,"TARGET 99CDL2-023 Data Cable, USB 2.0 Type-A (M) to USB 2.0 Type-A (F), 3m Black, USB Extension Cable, OEM Polybag Packaging",TARGET
AD-426,5055781205156,1.28,11,instock,yes,"VGA Adapter Cable DB-9 (9-Pin Male) D-Sub Connection to a 15-pin Female High-Density VGA/SVGA Port, Gold Contacts, 0.21m, Grey",TARGET
99CDL2-0622,5053118548266,0.95,50,instock,yes,USB 2.0 A (M) to USB 2.0 Mini B (M) 1.8m Black OEM Data Cable,TARGET
77DVHD-3303,5055781210235,1.97,17,instock,yes,HDMI 1.4 (M) to DVI-D (M) 3m Black OEM Display Cable,TARGET
77HDMI-030,5053118017366,1.7,19,instock,yes,HDMI 1.4 (M) to HDMI 1.4 (M) 3m Black OEM Display Cable,TARGET
CDLMDP-102,5053118521313,2.88,13,instock,yes,DisplayPort 1.2 (M) to Mini DisplayPort 1.2 (M) 2m White OEM Display Cable,TARGET
77HDPT-VGACAB01,5051868969362,4.97,15,instock,yes,"TARGET HDHDPORT-VGACAB Converter Adapter, DisplayPort 1.2 (M) to VGA (F), 0.15m Cabled Adapter, Black, 2048x1152 Max Resolution Support, Supports up 1080p at 50/60hz",TARGET
USB3C-DVI-1M,3561124122025,11.9,10,instock,yes,USB-C TO DVI 4K 30HZ 1 Meter Black Data Cable,TARGET
USB3C-DVI-2M,5055781241895,12.86,10,instock,yes,USB-C TO DVI 4k 30HZ 2 Meter Black Data Cable,TARGET
ELEC4WAY2M,5024996152173,3.35,32,instock,yes,2m 4 Gang UK Mains Extension - White,TARGET
ELEC6WAY2M,0378277000000,3.95,66,instock,yes,2m 6 Gang UK Mains Extension - White,TARGET
ERT-600-HW,5055781211584,0.5,20,instock,yes,RJ45 (M) to RJ45 (M) CAT6 0.25m White OEM Moulded Boot Copper UTP Network Cable,TARGET
ERT-600W,5053118435641,0.62,38,instock,yes,RJ45 (M) to RJ45 (M) CAT6 0.5m White OEM Moulded Boot Copper UTP Network Cable,TARGET
ERT-601K,5053118331264,0.78,0,outofstock,yes,RJ45 (M) to RJ45 (M) CAT6 1m Black OEM Moulded Boot Copper UTP Network Cable,TARGET
ERT-601W,5053118326727,0.78,37,instock,yes,RJ45 (M) to RJ45 (M) CAT6 1m White OEM Moulded Boot Copper UTP Network Cable,TARGET
ERT-601,5053118531923,0.78,15,instock,yes,RJ45 (M) to RJ45 (M) CAT6 1m Grey OEM Moulded Boot Copper UTP Network Cable,TARGET
ERT-605W,5053118524109,2.28,27,instock,yes,RJ45 (M) to RJ45 (M) CAT6 5m White OEM Moulded Boot Copper UTP Network Cable,TARGET
ERT-610W,5053118542530,4.18,5,instock,yes,RJ45 (M) to RJ45 (M) CAT6 10m White OEM Moulded Boot Copper UTP Network Cable,TARGET
EU-290,EU-290,0.59,193,instock,yes,EU 2 Pin Plug To IEC C5 60cm  Mains Extension Cable - Black,TARGET
HDHD-RA270,5055781214561,1.48,100,instock,yes,"Target HDMI Right Angled Male To Female Adapter, Due To The Position Of The HDMI Port It Can Make 270 On Some Devices",TARGET
77HDMI-018,5053118628876,1.3,16,instock,yes,HDMI 1.4 (M) to HDMI 1.4 (M) 1.8m Black OEM Display Cable,TARGET
USB3C-HDMI-1M,5055781241956,11.85,8,instock,yes,USB C TO HDMI 4K 60HZ 1 Meter Black Data Cable,TARGET
USB3C-HDMI-2M,5055781241901,12.64,6,instock,yes,USB-C TO HDMI 4K 60HZ 2 Meter Black Data Cable,TARGET
NLMOB4-5001WD,5055781251221,7.18,7,instock,yes,Target USB4 1m 40Gbps USB-C Cable with 240W Power Delivery and Display Support - Retail Boxed,TARGET
NLMOB-913BDWT,5055781252297,4.97,5,instock,yes,"NEWlink 1.2m 3-in-1 USB Charging Cable, USB-A To USB Micro, USB-A To USB-C, USB-A to Lightning - White",TARGET
RB-05M04SPD,5060229123794,8.56,0,outofstock,yes,5m 4 Gang Surge Protected LED Indicator UK Mains Extension - White,TARGET
RB-250,5053118013191,2.09,7002,instock,yes,1.8m UK 3 Pin Plug To IEC C13 (Kettle) 5 Amp Fuse Mains Extension Cable - Black,TARGET
RB-290,5053118015751,2.09,7633,instock,yes,1.8m UK 3 Pin Plug To IEC C5 (Clover) 5 Amp Fuse Mains Extension Cable - Black,TARGET
RB-333W,5055781225536,3.85,7,instock,yes,UK Mains to 2 x IEC Kettle 1.8m Black OEM Power Splitter Cable,TARGET
RB-522,5055781218323,1.09,18,instock,yes,3-Pin Fan (F) to 2 x 3-Pin Fan (M + M) 0.15m OEM Internal Splitter Cable,TARGET
RB-02M04SPD,5055781240188,5.83,0,outofstock,yes,2m 4 Gang Surge Protected LED Indicator UK Mains Extension - White,TARGET
RB-05M06SPD,5055781240263,9.17,0,outofstock,yes,5m 6 Gang Surge Protected LED Indicator UK Mains Extension - White,TARGET
RB-02M04SPDBLK,5055781251092,5.93,0,outofstock,yes,2m 4 Gang Surge Protected LED Indicator UK Mains Extension - Black,TARGET
URT-600-HK,5055781221408,0.39,0,outofstock,yes,RJ45 (M) to RJ45 (M) CAT5e 0.25m Black OEM Moulded Boot Copper UTP Network Cable,TARGET
URT-600-HB,5055781221385,0.39,31,instock,yes,RJ45 (M) to RJ45 (M) CAT5e 0.25m Blue OEM Moulded Boot Copper UTP Network Cable,TARGET
URT-600-HW,5055781221446,0.39,50,instock,yes,RJ45 (M) to RJ45 (M) CAT5e 0.25m White OEM Moulded Boot Copper UTP Network Cable,TARGET
URT-600K,5053118000856,0.45,77,instock,yes,RJ45 (M) to RJ45 (M) CAT5e 0.5m Black OEM Moulded Boot Copper UTP Network Cable,TARGET
URT-600B,5053118173994,0.45,12,instock,yes,RJ45 (M) to RJ45 (M) CAT5e 0.5m Blue OEM Moulded Boot Copper UTP Network Cable,TARGET
URT-600W,5053118288452,0.45,23,instock,yes,RJ45 (M) to RJ45 (M) CAT5e 0.5m White OEM Moulded Boot Copper UTP Network Cable,TARGET
URT-600,5053118192704,0.45,4,instock,yes,RJ45 (M) to RJ45 (M) CAT5e 0.5m Grey OEM Moulded Boot Copper UTP Network Cable,TARGET
URT-601K,5053118628760,0.53,187,instock,yes,RJ45 (M) to RJ45 (M) CAT5e 1m Black OEM Moulded Boot Copper UTP Network Cable,TARGET
URT-601W,5053118918656,0.53,47,instock,yes,RJ45 (M) to RJ45 (M) CAT5e 1m White OEM Moulded Boot Copper UTP Network Cable,TARGET
URT-602B,5055781221737,0.74,23,instock,yes,RJ45 (M) to RJ45 (M) CAT5e 2m Blue OEM Moulded Boot Copper UTP Network Cable,TARGET
URT-602W,5053118890389,0.74,0,outofstock,yes,RJ45 (M) to RJ45 (M) CAT5e 2m White OEM Moulded Boot Copper UTP Network Cable,TARGET
URT-603K,5053118308785,1.01,14,instock,yes,RJ45 (M) to RJ45 (M) CAT5e 3m Black OEM Moulded Boot Copper UTP Network Cable,TARGET
URT-603W,5053118507270,1.01,15,instock,yes,RJ45 (M) to RJ45 (M) CAT5e 3m White OEM Moulded Boot Copper UTP Network Cable,TARGET
URT-605K,5053118015027,1.63,32,instock,yes,RJ45 (M) to RJ45 (M) CAT5e 5m Black OEM Moulded Boot Copper UTP Network Cable,TARGET
URT-605W,5053118321739,1.63,15,instock,yes,RJ45 (M) to RJ45 (M) CAT5e 5m White OEM Moulded Boot Copper UTP Network Cable,TARGET
URT-610K,5053118497502,2.68,16,instock,yes,RJ45 (M) to RJ45 (M) CAT5e 10m Black OEM Moulded Boot Copper UTP Network Cable,TARGET
URT-610W,5053118478136,2.68,5,instock,yes,RJ45 (M) to RJ45 (M) CAT5e 10m White OEM Moulded Boot Copper UTP Network Cable,TARGET
URT-625K,5053118408829,6.15,12,instock,yes,RJ45 (M) to RJ45 (M) CAT5e 25m Black OEM Moulded Boot Copper UTP Network Cable,TARGET
99CDL2-0122,5053118015140,0.69,26,instock,yes,USB 2.0 A (M) to USB 2.0 A (M) 2m Black OEM Data Cable,TARGET
USB3C-951,5053118712698,2.79,23,instock,yes,USB 3.0 A (F) to USB 3.1 C (M) 0.15m Black OEM Data Adapter,TARGET
USB3-MICROSRT-BLK,5055781225932,1.7,2,instock,yes,USB 3.0 A (M) to USB 3.0 Micro B (M) 0.75m Black OEM Data Cable,TARGET
USB3-MICROSRT-BLUE,5055781233821,1.7,5,instock,yes,USB 3.0 A (M) to USB 3.0 Micro B (M) 0.75m Blue OEM Data Cable,TARGET
USB3C-901-2M,5055781245350,4.89,19,instock,yes,USB 3.1 Type-C (M) to USB 3.1 Type-C (M) 2m Black OEM Data Cable,TARGET
USB3C-921-2M,5055781241031,4.36,8,instock,yes,"TARGET USB3C-921-2M Data Cable, USB 3.1 Type-A (M) to USB 3.1 Type-C (M), 2m, Black, 5Gbps Data Transfer Rate, Supports up to 3A 20V (60W), USB Power Delivery v2.0, OEM Polybag Packaging",TARGET
USB4-5100ETP,5055781250972,5.27,8,instock,yes,"Target USB4 40Gbps 240W EPR C-C Cable 5 Amp, Power Delivery, High-Speed Data Transfer, USB Type-C Connector, USB4 Certified, 1 Meter Length, Black",TARGET
UT-899250E,5055781246906,0.89,20,instock,yes,RJ45 (F) to RJ45 (F) White OEM Coupler Adapter,TARGET
USB3C-VGA-1M,5055781241932,9.94,10,instock,yes,USB-C to VGA 1080P 60HZ  1 Meter Black Data Cable,TARGET
USB3C-VGA-2M,5055781241888,10.36,9,instock,yes,USB C to VGA 1080P 60HZ  2 Meter Black Data Cable,TARGET
CG441D 3M,4895182213067,2.38,81,instock,yes,"VCOM DVI-D (M) to DVI-D (M) (24+1 pin) 3m Black Retail Packaged Display Cable, Works with Flat Panel Displays, Digital CRT Monitors, Projectors, and HDTVs",VCOM
30186,23942301868,31.55,7,instock,yes,"Verbatim Charge 'n' Travel 70W 2C Retractable Universal Travel Adapter Black, Fast Charging up to 70W",VERBATIM
30190,23942301905,48.32,6,instock,yes,"Verbatim Charge 'n' Travel 170W Universal Travel Adapter Black, Charge Up To 6 Devices AT Once",VERBATIM
30238,23942302384,16.3,0,outofstock,yes,"Verbatim Mini GaN Charger with Display, 65W 3-Port + 60W USB-C to USB-C Cable",VERBATIM
30239,23942302391,21.2,0,outofstock,yes,"Verbatim Mini GaN Charger 100W With Display, 100W 3-Port + 100W USB-C to USB-C Cable",VERBATIM
30240,23942302407,24.52,15,instock,yes,"Verbatim Mini GaN Charger 140W With Display, 140W 4-Port + 140W USB-C to USB-C Cable",VERBATIM
31850,23942318507,8.4,9,instock,yes,"Verbatim Sync & Charge USB-C to USB-C 60W Magnetic Cable 120cm Grey, Supports PD 3.0 and QC 3.0",VERBATIM
31859,23942318590,8.4,12,instock,yes,"Verbatim Sync & Charge USB-C to USB-C 60W Magnetic Cable 120cm Black, Supports PD 3.0 and QC 3.0",VERBATIM
32200,23942322009,8.41,0,outofstock,yes,Verbatim GNC-35 GaN Charger 35W with 1 x USB-C PD 35W / 1 x USB-A QC 3.0 (EU/UK/US),VERBATIM
32201,23942322016,14.26,0,outofstock,yes,Verbatim GNC-65 GaN Charger 65W with 2 x USB-C PD 65W / 1 x USB-A QC 3.0 (EU/UK/US),VERBATIM
32202,23942322023,26.28,13,instock,yes,Verbatim GNC-100 GaN Charger 100W with 2 x USB-C PD 100W / 1 x USB-C PD 65W / 1 x USB-A QC 3.0 (EU/UK/US),VERBATIM
32203,23942322030,36.82,16,instock,yes,Verbatim GNC-140 GaN Charger 140W with 2 x USB-C PD 140W / 1 x USB-C PD 20W / 1 x USB-A QC 3.0 (EU/UK/US),VERBATIM
32204,23942322047,44.95,7,instock,yes,Verbatim GNC-200 GaN Charger 200W with 2 x USB-C PD 100W / 1 x USB-C PD 65W / 1 x USB QC 3.0 (EU/UK/US),VERBATIM
32205,23942322054,58.72,9,instock,yes,Verbatim (32205) GNC-240 GaN Charger 240W With 1 X USB-C 140W /1 X USB-C 100W / 1 X USB-C 65W / 1 X USB-A QC 3.0 (EU/UK/US),
32217,23942322177,28.46,6,instock,yes,Verbatim GaN Wall Charger 65W 2 Port with Retractable Cable,VERBATIM
32391,23942323914,3.84,32,instock,yes,"Verbatim Essentials Sync & Charge USB-C to C Cables (2 pack) Black & White, 1m, 60W PD, 480Mbps, USB Power Delivery 3.0 Supports Up To 60W Fast Charging",VERBATIM
32392,23942323921,4.26,25,instock,yes,"Verbatim Essentials Sync & Charge USB-C to Lightning Cables (2 pack) Black & White, 1m, 27W PD, 480Mbps, USB Power Delivery 3.0 Supports Up To 27W Charging Power",VERBATIM
32393,23942323938,2.86,34,instock,yes,"Verbatim Essentials Sync & Charge USB-A to C Cables (2 pack) Black & White,1m,18W QC, 480Mbps, Quick Charge 3.0 Support Up To 18W Charging",VERBATIM
32394,23942323945,2.94,26,instock,yes,"Verbatim Essentials 3-in-1 Sync & Charge Cable USB-A to Micro-B, USB-C and Lightning, 1m, 18W QC, 480Mbps, Quick Charge 3.0 Support Up To 18W Charging Power",VERBATIM
32409,23942324096,4.95,0,outofstock,yes,"Verbatim Essentials Sync & Charge 3m USB-C to C Cable, 100W PD, 480Mbps, USB Power Delivery 3.0 Supports Up To 100W Fast Charging",VERBATIM
49543,23942495437,10.83,9,instock,yes,Verbatim UTA-01 Universal Travel Adapter with 2 x USB-A Ports 12W,VERBATIM
49544,23942495444,14.63,17,instock,yes,Verbatim UTA-02 Universal Travel Adapter with 1 x USB-C PD 20W / 1 x USB-A QC 3.0,VERBATIM
49545,23942495451,15.9,10,instock,yes,Verbatim UTA-03 Universal Travel Adapter with 1 x USB-C PD 30W & QC 3.0 / 2 x USB-C / 2 x USB-A,VERBATIM
32200003400,4710268246435,10.3,136,instock,yes,"Genius FaceCam 1000X HD WebCam V2, 1280x720, True-to-life HD 720p with Built-in Microphone, For Skype, FaceTime, Hangouts, WebEx, USB Connection, Black",GENIUS
960-001063,5099206064201,14.25,7,instock,yes,"Logitech C270 HD Webcam, HD 720p/30fps, Widescreen HD Video Calling, HD Light Correction, Noise-Reducing Mic, For Skype, FaceTime, Hangouts, WebEx, PC/Mac/Laptop/Macbook/Tablet, Black",LOGITECH
960-001065,5099206064225,16.75,0,outofstock,yes,"Logitech C310 HD Webcam, HD 720p/30fps, Widescreen HD Video Calling, HD Light Correction, Noise-Reducing Mic, For Skype, FaceTime, Hangouts, WebEx, PC/Mac/Laptop/Macbook/Tablet, Black",LOGITECH
960-001252,5099206082199,42.22,0,outofstock,yes,"Logitech C920S HD Pro Webcam, Full HD 1080p/30fps Video Calling, Clear Stereo Audio, HD Light Correction, Privacy Shutter, Streaming, Works With Skype,Zoom,FaceTime - Black",LOGITECH
49578,23942495789,16.95,19,instock,yes,Verbatim AWC-01 Full HD 1080p Autofocus Webcam with Microphone,VERBATIM
49579,23942495796,17.55,39,instock,yes,Verbatim AWC-02 Full HD 1080p Autofocus Webcam with Microphone and Light,VERBATIM
49580,23942495802,37.22,24,instock,yes,Verbatim AWC-03 Ultra HD 4K Autofocus Webcam with Dual Microphone,VERBATIM
AK-ICR-27,4710614536357,17.87,32,instock,yes,"Akasa USB 3.0 Multi Card Reader, Supports CF/MS/SD/MicroSD UHS-II Cards, 3.5"", Internal USB 3.0 Connector, Black, for PC",AKASA
AK-ICR-07,4710614530515,11.2,0,outofstock,yes,Akasa AK-ICR-07 Internal 6-Slot Multi Card Reader with USB port,AKASA
31240002400,4710268261162,5.05,256,instock,yes,"Genius 4 Port USB-C Hub, 4 x USB 3.0 Type-A (F) Ports, Plug and Play Installation",GENIUS
31240003400,4710268261186,11.27,0,outofstock,yes,"Genius USB Type-C 5-In-1 Hub Docking Station with USB-C 100W Power Delivery, USB-C 3.0, 2x USB A 3.0, 4K HDMI, PC, Laptop, Tablets, iPad, MacBook, iMac Compatible",GENIUS
501R,5053118223910,12.27,0,outofstock,yes,"Prevo C501R 4-In-1 USB-C Networking Hub Docking Station with RJ-45 Gigabit Ethernet, 60W Passthrough, USB-A USB 3.0, 4K HDMI for PC, Laptop, Tablet - Windows & Mac iOS Compatible",PREVO
C605A,5053118334364,10.87,0,outofstock,yes,"Prevo C605A 6-In-1 USB-C 4K Media and Data Transfer Hub Docking Station with 60W Passthrough, USB-C, HDMI, SD, USB-A  for PC, Laptop, Tablet - Windows and Mac iOS Compatible",PREVO
CR311,5053118397369,3.25,0,outofstock,yes,"Prevo CR311 USB 3.0 Card Reader, High-speed Memory Card Adapter Supports SD/Micro SD/TF/SDHC/SDXC/MMC, Compatible with Windows, OS, Black",PREVO
CR312,5053118322750,4.95,83,instock,yes,"Prevo CR312 USB 2.0, USB Type-C and Lightning Connection, Card Reader, High-speed Memory Card Adapter Supports SD/Micro SD/TF/SDHC/SDXC/MMC, Compatible with Windows, Mac OS and Android, Black",PREVO
32146,23942321460,54.85,5,instock,yes,"Verbatim Share My Screen USB-C Wireless Display Adapter 1080P With Hub WDA-01, Built-In Hub With 2 x USB-A Ports And SD/microSD Slots",VERBATIM
32147,23942321477,64.25,5,instock,yes,"Verbatim Share My Screen USB-C Wireless Display Adapter 4K With Hub, Extra USB-A Port For Other Essential Devices",VERBATIM
32152,23942321521,27.32,0,outofstock,yes,Verbatim USB-C Pro Multiport Hub 9 Port CMH-09,VERBATIM
32153,23942321538,49.4,6,instock,yes,Verbatim USB-C Pro Multiport Hub 13 Port CMH-13,VERBATIM
32154,23942321545,39.44,12,instock,yes,Verbatim USB-C Pro Multiport Hub 14 Port CMH-14,VERBATIM
32155,23942321552,10.85,0,outofstock,yes,"Verbatim USB-C Essentials Multiport Hub 4 Port Hub HDMI, USB-C PD, USB-A 3.2 Gen 1, USB-A, Supports Up To 100W Power Delivery",VERBATIM
32156,23942321569,12.96,4,instock,yes,"Verbatim USB-C Essentials Multiport Hub 6 Port With Card Reader, Supports Up To 100W Power Delivery, SD/MicroSD Slots Supports Read / Write Speeds Of Up To 40MB/s and 30MB/s ",VERBATIM
32171,23942321712,64.23,4,instock,yes,Verbatim USB-C Pro Docking Station 15 Port CDS-15,VERBATIM
32172,23942321729,131.54,4,instock,yes,"Verbatim USB-C PRO Docking Station 17 Port CDS-17, Supports Triple HDMI Outputs (up to 8K Resolution), Dual DisplayPorts, Gigabit Ethernet, SD/microSD Card Reader, Multi-Device USB 3.2 Data Transferring",VERBATIM
AK-T565-5G,4710679550817,6.43,0,outofstock,yes,"AKASA AK-T565-5G T5 Pro-Grade+ Thermal Compound Syringe, 5g, Grey, Ultra-Performance with Hybrid Silicone & Nano-Diamond Particles, Non-Curing, Non-Electrically Conductive, Includes Spreader & Cleaning Wipes",AKASA
AK-TCW-02,4710679550350,3.86,7,instock,yes,Akasa Pack of 10 Thermal Interface Material (TIM) Cleaning Wipes,AKASA
712-000075,712-000075,7.28,0,outofstock,yes,AMD Wraith Prism AM4 Socket 96mm 2700RPM PWM RGB LED OEM Fan CPU Cooler,AMD
